OrderId,Customer,Amount,Currency,TradeDate,IsActive,Region
O01795,ACME,709.93,CHF,14/08/2026,Y,EU
O01796,Initech,"4,246.90",USD,26/01/2026,N,US
O01797,Globex,"1,905.17",USD,11/02/2026,N,EU
O01798,Globex,"2,573.75",EUR,16/05/2026,N,US
O01799,Globex,"3,457.96",USD,13/09/2026,N,EU
O01800,Initech,"1,461.75",EUR,26/07/2026,N,EU
O01801,Hooli,246.68,USD,14/02/2026,Y,US
O01802,Initech,"1,825.81",USD,20/02/2026,N,US
O01803,ACME,"4,653.37",USD,13/09/2026,N,EU
O01804,ACME,"4,230.95",USD,16/03/2026,Y,US
O01805,Umbrella,346.52,CHF,20/02/2026,N,US
O01806,UMBRELLA,"1,065.92",CHF,10/07/2026,Y,US
O01807,UMBRELLA,"4,623.08",CHF,20/06/2026,Y,US
O01808,ACME,"4,854.54",USD,14/01/2026,N,US
O01809,Globex,"2,647.83",CHF,20/02/2026,Y,EU
O01810,ACME,"1,537.23",CHF,23/05/2026,N,EU
O01811,Hooli,"2,522.94",EUR,25/05/2026,N,US
O01812,GLOBEX,"3,749.72",CHF,17/01/2026,Y,US
O01813,Umbrella,593.32,CHF,15/06/2026,N,US
O01814,ACME,"4,111.08",CHF,24/02/2026,Y,EU
O01815,Hooli,"4,433.77",CHF,13/01/2026,N,EU
O01816,Globex,"3,774.27",USD,15/02/2026,Y,EU
O01817,Initech,"2,370.99",CHF,12/07/2026,N,US
O01818,UMBRELLA,"3,522.64",USD,15/02/2026,N,EU
O01819,Globex,"2,751.15",CHF,20/02/2026,Y,EU
O01820,Globex,"2,183.88",CHF,14/02/2026,Y,EU
O01821,Globex,"3,814.77",CHF,22/09/2026,Y,EU
O01822,Hooli,"2,389.27",CHF,20/04/2026,N,US
O01823,ACME,"2,951.11",CHF,23/09/2026,Y,EU
O01824,ACME,"3,101.37",USD,22/05/2026,N,EU
O01825,UMBRELLA,271.35,EUR,20/07/2026,Y,US
O01826,Initech,718.59,USD,21/06/2026,Y,US
O01827,Initech,"4,991.27",CHF,28/01/2026,Y,US
O01828,UMBRELLA,662.03,EUR,18/01/2026,N,EU
O01829,Globex,"2,780.00",CHF,13/05/2026,Y,EU
O01830,Initech,374.98,USD,20/06/2026,Y,EU
O01831,GLOBEX,"4,594.61",USD,14/03/2026,N,EU
O01832,Hooli,"4,597.16",CHF,21/01/2026,N,EU
O01833,ACME,"2,649.32",EUR,20/07/2026,N,US
O01834,HOOLI,"3,575.19",USD,28/03/2026,Y,US
O01835,Hooli,"4,745.42",EUR,18/03/2026,N,US
O01836,Hooli,440.11,CHF,18/06/2026,N,EU
O01837,INITECH,"2,940.09",USD,15/03/2026,Y,US
O01838,Umbrella,"2,610.49",EUR,15/03/2026,N,EU
O01839,ACME,247.17,CHF,22/08/2026,Y,US
O01840,UMBRELLA,"1,655.19",EUR,27/03/2026,N,US
O01841,Globex,548.70,EUR,21/07/2026,N,US
O01842,ACME,"4,829.29",EUR,21/07/2026,N,EU
O01843,Umbrella,"1,397.00",USD,27/09/2026,N,US
O01844,ACME,"1,274.76",CHF,28/02/2026,Y,EU
O01845,UMBRELLA,"3,369.87",CHF,24/07/2026,N,EU
O01846,ACME,"3,571.64",CHF,10/02/2026,N,EU
O01847,Initech,974.94,EUR,12/07/2026,Y,EU
O01848,ACME,"1,148.30",EUR,14/01/2026,Y,US
O01849,Hooli,"1,443.82",USD,22/08/2026,Y,US
O01850,UMBRELLA,"2,949.72",EUR,21/05/2026,N,EU
O01851,HOOLI,"3,563.61",USD,26/05/2026,Y,EU
O01852,ACME,895.83,CHF,17/01/2026,N,EU
O01853,Umbrella,"2,802.14",USD,15/02/2026,Y,US
O01854,ACME,"1,335.93",EUR,27/02/2026,Y,EU
O01855,Umbrella,"4,063.88",EUR,11/06/2026,N,US
O01856,Globex,382.80,CHF,22/06/2026,N,US
O01857,Initech,"2,829.38",CHF,19/04/2026,Y,EU
O01858,Umbrella,"1,722.39",CHF,26/08/2026,N,US
O01859,ACME,"4,130.19",CHF,25/06/2026,Y,EU
O01860,Initech,"2,466.06",USD,26/05/2026,N,EU
O01861,Umbrella,"4,565.04",USD,20/02/2026,Y,EU
O01862,Initech,"3,353.21",USD,24/08/2026,N,US
O01863,ACME,"4,705.12",EUR,24/07/2026,N,US
O01864,Hooli,"2,530.78",CHF,19/01/2026,N,EU
O01865,Hooli,"2,672.69",EUR,14/01/2026,Y,EU
O01866,ACME,"2,905.80",USD,22/09/2026,N,EU
O01867,Initech,"2,207.10",USD,10/02/2026,N,EU
O01868,ACME,"4,700.51",EUR,10/05/2026,N,US
O01869,Umbrella,"4,503.58",USD,13/02/2026,Y,EU
O01870,Hooli,"4,082.32",CHF,12/06/2026,N,EU
O01871,UMBRELLA,"4,436.34",EUR,18/08/2026,Y,US
O01872,Globex,"1,795.48",USD,22/07/2026,Y,EU
O01873,ACME,"4,139.51",EUR,16/02/2026,N,EU
O01874,Initech,"1,322.12",CHF,21/06/2026,N,US
O01875,Umbrella,"1,840.00",EUR,20/08/2026,Y,EU
O01876,UMBRELLA,"2,522.08",CHF,15/06/2026,N,US
O01877,Hooli,"2,232.40",USD,15/09/2026,N,US
O01878,Initech,"1,013.30",EUR,17/04/2026,N,EU
O01879,Hooli,676.01,EUR,19/01/2026,N,US
O01880,Globex,"2,640.56",USD,26/06/2026,Y,US
O01881,ACME,"1,929.52",EUR,23/07/2026,N,EU
O01882,ACME,"1,849.31",EUR,24/06/2026,N,US
O01883,Globex,116.29,USD,23/05/2026,N,EU
O01884,Initech,"3,039.35",USD,10/07/2026,Y,US
O01885,Globex,75.22,USD,24/08/2026,N,EU
O01886,ACME,"4,639.55",CHF,25/01/2026,Y,EU
O01887,Umbrella,"1,615.59",USD,28/01/2026,Y,EU
O01888,Initech,"3,199.92",USD,19/02/2026,Y,US
O01889,UMBRELLA,"1,455.27",EUR,18/01/2026,N,EU
O01890,Umbrella,"4,070.99",EUR,24/01/2026,N,US
O01891,ACME,"4,114.84",CHF,21/02/2026,N,US
O01892,UMBRELLA,"3,867.70",CHF,12/03/2026,N,EU
O01893,ACME,62.32,USD,24/07/2026,Y,US
O01894,HOOLI,"2,313.31",CHF,20/07/2026,Y,US
O01895,ACME,"4,249.14",EUR,11/03/2026,N,US
O01896,ACME,"2,524.95",EUR,15/06/2026,N,US
O01897,Globex,"3,503.82",CHF,23/04/2026,N,US
O01898,ACME,"2,340.23",CHF,21/03/2026,N,US
O01899,Globex,733.61,EUR,17/08/2026,Y,US
O01900,Umbrella,561.71,CHF,14/02/2026,Y,US
O01901,ACME,619.49,CHF,14/02/2026,N,EU
O01902,HOOLI,"2,151.70",EUR,26/07/2026,Y,US
O01903,Initech,"2,828.34",USD,13/09/2026,N,US
O01904,Initech,"4,597.09",USD,14/01/2026,N,EU
O01905,HOOLI,"2,188.60",EUR,15/08/2026,N,EU
O01906,UMBRELLA,"4,706.77",USD,23/05/2026,Y,EU
O01907,GLOBEX,"1,426.61",CHF,19/04/2026,N,EU
O01908,HOOLI,"2,051.49",USD,20/04/2026,N,US
O01909,Initech,808.12,EUR,26/08/2026,Y,US
O01910,INITECH,"2,701.23",EUR,22/02/2026,N,EU
O01911,Initech,"1,588.08",EUR,24/09/2026,Y,US
O01912,Hooli,"2,164.02",EUR,26/03/2026,N,US
O01913,Hooli,"2,223.39",EUR,24/05/2026,Y,US
O01914,Initech,"2,613.92",EUR,14/06/2026,N,EU
O01915,Umbrella,"1,676.38",CHF,22/09/2026,N,EU
O01916,Globex,747.64,USD,20/08/2026,Y,EU
O01917,Umbrella,"3,843.14",CHF,16/08/2026,Y,EU
O01918,ACME,"2,776.19",CHF,11/09/2026,N,US
O01919,Hooli,"2,151.17",USD,23/04/2026,N,EU
O01920,Initech,"2,653.38",USD,24/04/2026,Y,US
O01921,INITECH,"2,572.65",CHF,25/09/2026,Y,EU
O01922,Umbrella,"2,282.69",CHF,26/09/2026,Y,US
O01923,HOOLI,"3,385.71",EUR,18/04/2026,N,EU
O01924,Initech,"2,981.76",EUR,17/01/2026,Y,US
O01925,INITECH,"1,543.21",CHF,26/03/2026,Y,EU
O01926,UMBRELLA,360.17,EUR,22/06/2026,Y,US
O01927,INITECH,"3,638.23",USD,14/03/2026,N,US
O01928,Hooli,"1,159.32",USD,17/04/2026,Y,US
O01929,ACME,"4,859.68",CHF,26/03/2026,N,US
O01930,GLOBEX,"1,161.00",EUR,13/07/2026,Y,EU
O01931,Initech,"2,176.14",EUR,21/09/2026,N,EU
O01932,Globex,"2,661.27",EUR,24/08/2026,Y,US
O01933,INITECH,"1,194.02",CHF,23/01/2026,Y,EU
O01934,UMBRELLA,"4,932.68",USD,22/05/2026,N,US
O01935,UMBRELLA,"1,072.59",EUR,20/02/2026,N,US
O01936,Initech,"4,821.00",USD,22/06/2026,Y,US
O01937,Globex,362.64,CHF,23/05/2026,Y,EU
O01938,Globex,271.84,EUR,27/07/2026,N,EU
O01939,GLOBEX,"3,563.63",EUR,24/09/2026,N,EU
O01940,ACME,703.59,EUR,15/03/2026,N,EU
O01941,Umbrella,301.34,CHF,20/03/2026,N,EU
O01942,Initech,156.69,EUR,18/06/2026,N,US
O01943,Globex,607.67,USD,14/07/2026,Y,EU
O01944,Globex,"1,735.12",EUR,27/03/2026,N,EU
O01945,Globex,164.69,CHF,23/09/2026,N,US
O01946,Umbrella,"1,669.54",EUR,16/05/2026,N,US
O01947,Initech,"4,505.21",CHF,23/03/2026,Y,US
O01948,Initech,"1,344.12",CHF,26/01/2026,Y,US
O01949,Globex,"2,086.82",CHF,15/05/2026,Y,US
O01950,UMBRELLA,"4,362.44",USD,25/03/2026,N,EU
O01951,ACME,425.94,CHF,22/09/2026,N,EU
O01952,Umbrella,"1,243.60",CHF,12/07/2026,N,EU
O01953,Hooli,"2,931.34",EUR,28/08/2026,Y,US
O01954,INITECH,"3,407.77",EUR,11/09/2026,Y,EU
O01955,Umbrella,"2,076.96",EUR,25/09/2026,N,US
O01956,Initech,"3,045.00",USD,13/02/2026,N,EU
O01957,INITECH,"2,754.55",USD,25/03/2026,Y,US
O01958,Umbrella,"4,470.15",CHF,21/06/2026,Y,US
O01959,HOOLI,"2,136.62",CHF,17/07/2026,Y,US
O01960,UMBRELLA,"3,615.96",EUR,28/03/2026,N,EU
O01961,Globex,"1,593.48",CHF,23/04/2026,Y,US
O01962,Umbrella,751.06,CHF,15/07/2026,Y,US
O01963,ACME,"1,730.21",USD,28/07/2026,N,US
O01964,Initech,"1,433.52",CHF,19/06/2026,N,EU
O01965,INITECH,"2,356.72",EUR,24/04/2026,Y,US
O01966,Initech,"3,193.97",EUR,20/09/2026,Y,EU
O01967,ACME,573.82,USD,26/05/2026,Y,US
O01968,Globex,"3,176.15",USD,19/02/2026,N,EU
O01969,ACME,"4,518.63",EUR,24/01/2026,N,EU
O01970,Initech,"1,256.80",CHF,18/02/2026,Y,US
O01971,Hooli,"4,589.00",EUR,24/07/2026,N,EU
O01972,Umbrella,"1,710.15",USD,21/03/2026,N,US
O01973,Hooli,"4,375.25",USD,12/03/2026,N,US
O01974,INITECH,"1,606.80",CHF,24/02/2026,N,US
O01975,ACME,"1,408.13",USD,21/09/2026,N,EU
O01976,Initech,"1,437.41",EUR,15/06/2026,Y,US
O01977,Initech,"3,525.26",CHF,20/07/2026,Y,EU
O01978,Initech,"2,718.38",EUR,10/09/2026,Y,EU
O01979,Hooli,"2,102.73",EUR,20/08/2026,Y,US
O01980,Hooli,"2,367.84",USD,15/08/2026,Y,US
O01981,Umbrella,"1,845.26",CHF,23/04/2026,Y,US
O01982,GLOBEX,"3,417.42",USD,27/08/2026,Y,EU
O01983,Initech,"1,670.62",USD,26/02/2026,Y,EU
O01984,Hooli,"4,661.76",USD,27/06/2026,N,US
O01985,Globex,"4,862.05",CHF,20/07/2026,N,EU
O01986,Initech,"3,404.37",CHF,22/04/2026,Y,EU
O01987,Umbrella,"1,764.78",EUR,13/09/2026,Y,EU
O01988,HOOLI,209.30,USD,18/05/2026,N,US
O01989,ACME,"1,865.77",USD,26/08/2026,N,US
O01990,ACME,"2,742.59",CHF,26/09/2026,N,US
O01991,ACME,934.34,EUR,12/03/2026,Y,US
O01992,Initech,170.30,CHF,12/07/2026,Y,EU
O01993,Globex,"3,781.50",USD,10/05/2026,N,US
O01994,Initech,"3,401.49",EUR,18/09/2026,Y,EU
O01995,UMBRELLA,"1,859.23",EUR,11/06/2026,N,US
O01996,ACME,"3,772.58",CHF,11/07/2026,N,EU
O01997,Initech,"2,169.92",CHF,25/04/2026,N,EU
O01998,ACME,"1,135.76",USD,26/01/2026,N,US
O01999,Hooli,"3,105.22",EUR,17/02/2026,N,US
O02000,Initech,"4,446.24",CHF,22/07/2026,Y,US
O02001,Globex,290.55,EUR,26/01/2026,Y,US
O02002,Initech,"1,444.52",USD,25/06/2026,N,US
O02003,GLOBEX,"1,693.74",CHF,24/05/2026,Y,EU
O02004,HOOLI,"2,401.92",USD,25/08/2026,Y,US
O02005,INITECH,"1,801.56",CHF,27/04/2026,N,US
O02006,INITECH,901.14,USD,15/07/2026,N,US
O02007,Globex,"1,287.54",USD,28/09/2026,Y,EU
O02008,ACME,"4,976.22",CHF,17/04/2026,Y,EU
O02009,ACME,860.30,EUR,23/09/2026,Y,EU
O02010,Hooli,366.48,EUR,11/03/2026,N,EU
O02011,Hooli,"2,234.07",USD,14/06/2026,N,EU
O02012,INITECH,435.75,USD,23/04/2026,Y,US
O02013,UMBRELLA,"1,204.50",USD,15/07/2026,Y,EU
O02014,ACME,"1,031.21",CHF,12/04/2026,N,EU
O02015,Initech,"4,081.17",USD,10/06/2026,Y,US
O02016,GLOBEX,"2,660.25",USD,11/03/2026,Y,US
O02017,Hooli,"3,248.90",GBP,26/09/2026,Y,US
O02018,Globex,"1,562.13",CHF,16/07/2026,N,EU
O02019,ACME,804.50,USD,18/05/2026,N,EU
O02020,GLOBEX,63.09,EUR,13/04/2026,N,US
O02021,UMBRELLA,"4,285.69",EUR,22/06/2026,N,EU
O02022,Umbrella,"4,848.71",CHF,25/09/2026,N,EU
O02023,ACME,"4,594.88",USD,21/09/2026,Y,US
O02024,Globex,"1,287.19",EUR,13/02/2026,N,EU
O02025,Hooli,"4,103.82",CHF,24/03/2026,N,US
O02026,Hooli,"2,566.49",USD,21/04/2026,Y,EU
O02027,INITECH,"4,390.66",USD,15/04/2026,Y,EU
O02028,Umbrella,"4,374.10",EUR,26/03/2026,Y,EU
O02029,GLOBEX,"2,444.54",EUR,17/02/2026,N,EU
O02030,Hooli,"4,468.35",CHF,22/04/2026,N,EU
O02031,INITECH,"2,859.49",CHF,17/06/2026,Y,EU
O02032,ACME,"3,712.60",USD,26/07/2026,Y,US
O02033,Umbrella,"3,461.03",EUR,16/01/2026,N,US
O02034,HOOLI,"3,686.11",EUR,20/02/2026,N,US
O02035,Globex,"1,888.67",GBP,19/06/2026,N,EU
O02036,Globex,"3,983.79",CHF,19/02/2026,N,US
O02037,UMBRELLA,"3,482.46",USD,28/08/2026,N,EU
O02038,Globex,"1,538.02",CHF,19/02/2026,N,US
O02039,Umbrella,"3,921.85",CHF,10/04/2026,N,US
O02040,Umbrella,"3,155.42",EUR,23/06/2026,Y,EU
O02041,Umbrella,778.14,CHF,10/08/2026,N,EU
O02042,ACME,"3,719.46",CHF,15/07/2026,Y,US
O02043,GLOBEX,"3,375.72",CHF,26/09/2026,N,US
O02044,Initech,"1,045.73",EUR,20/02/2026,Y,EU
O02045,UMBRELLA,770.95,EUR,16/08/2026,N,EU
O02046,GLOBEX,"3,820.38",USD,22/07/2026,Y,EU
O02047,UMBRELLA,"1,060.32",CHF,19/03/2026,Y,EU
O02048,ACME,"3,035.34",CHF,18/08/2026,N,EU
O02049,Umbrella,"3,030.49",CHF,20/07/2026,N,US
O02050,Umbrella,"1,120.23",CHF,24/03/2026,N,EU
O02051,GLOBEX,"3,205.63",EUR,13/08/2026,Y,EU
O02052,HOOLI,"3,012.71",USD,12/05/2026,N,EU
O02053,Initech,"1,919.27",EUR,16/08/2026,N,EU
O02054,GLOBEX,"2,964.17",USD,21/08/2026,N,EU
O02055,HOOLI,"3,316.50",CHF,21/06/2026,N,US
O02056,Umbrella,"3,059.34",USD,13/08/2026,Y,EU
O02057,UMBRELLA,"1,986.03",CHF,12/03/2026,N,US
O02058,UMBRELLA,"3,352.22",USD,17/04/2026,Y,EU
O02059,Hooli,"4,822.02",CHF,21/07/2026,N,US
O02060,Umbrella,"1,720.76",EUR,20/02/2026,Y,US
O02061,Initech,"2,005.56",USD,10/08/2026,Y,EU
O02062,Hooli,"3,670.22",CHF,20/05/2026,N,US
O02063,Initech,"1,725.81",USD,13/02/2026,Y,US
O02064,Umbrella,"3,528.66",EUR,12/09/2026,Y,EU
O02065,Initech,"2,580.20",USD,14/04/2026,Y,EU
O02066,Umbrella,457.04,CHF,17/06/2026,N,EU
O02067,Initech,"1,757.64",EUR,19/05/2026,N,US
O02068,Hooli,236.75,CHF,26/03/2026,N,EU
O02069,INITECH,"3,070.91",EUR,10/01/2026,N,EU
O02070,Globex,"2,726.00",EUR,21/02/2026,N,EU
O02071,Initech,"4,540.24",EUR,12/03/2026,Y,EU
O02072,UMBRELLA,"4,949.27",CHF,24/02/2026,N,US
O02073,Globex,261.52,CHF,22/09/2026,Y,US
O02074,INITECH,"1,175.78",USD,19/03/2026,N,US
O02075,Umbrella,"3,033.44",CHF,22/08/2026,N,EU
O02076,Hooli,147.99,EUR,23/06/2026,Y,EU
O02077,ACME,"2,507.38",CHF,19/03/2026,Y,US
O02078,Globex,437.52,EUR,28/05/2026,N,US
O02079,Initech,"1,436.47",CHF,20/06/2026,Y,US
O02080,Hooli,"2,125.15",CHF,16/01/2026,N,EU
O02081,Hooli,"1,312.38",CHF,10/08/2026,N,US
O02082,Globex,"3,898.63",CHF,24/02/2026,N,US
O02083,Initech,"2,567.61",CHF,11/07/2026,N,US
O02084,Initech,635.99,USD,12/05/2026,N,US
O02085,Initech,"1,213.51",CHF,13/01/2026,Y,EU
O02086,GLOBEX,421.10,USD,11/01/2026,Y,US
O02087,Initech,"4,811.96",USD,15/07/2026,Y,US
O02088,Hooli,"4,912.18",USD,15/03/2026,N,US
O02089,GLOBEX,"2,553.11",EUR,12/01/2026,Y,EU
O02090,Hooli,497.05,USD,13/03/2026,N,US
O02091,Umbrella,325.76,USD,17/02/2026,N,EU
O02092,HOOLI,"2,780.97",CHF,18/04/2026,Y,US
O02093,Hooli,"3,607.74",USD,11/06/2026,Y,US
O02094,Umbrella,"3,612.07",EUR,20/05/2026,Y,US
O02095,ACME,"4,571.85",USD,14/01/2026,Y,EU
O02096,Initech,"4,573.00",USD,14/05/2026,N,EU
O02097,HOOLI,"1,236.32",EUR,17/07/2026,Y,US
O02098,Umbrella,"4,257.36",CHF,16/04/2026,N,EU
O02099,GLOBEX,"3,417.21",USD,18/04/2026,Y,EU
O02100,ACME,"2,979.77",USD,15/08/2026,Y,US
O02101,ACME,"3,214.60",EUR,28/04/2026,Y,US
O02102,Hooli,"2,504.11",EUR,21/01/2026,N,EU
O02103,ACME,"4,783.10",EUR,14/05/2026,Y,US
O02104,Initech,"2,446.56",CHF,27/08/2026,N,EU
O02105,UMBRELLA,676.61,CHF,13/08/2026,N,US
O02106,Umbrella,"2,300.38",CHF,21/05/2026,Y,EU
O02107,Umbrella,"3,217.34",EUR,25/07/2026,Y,US
O02108,UMBRELLA,"1,936.09",EUR,17/01/2026,N,US
O02109,Globex,"3,507.12",USD,20/01/2026,Y,EU
O02110,INITECH,862.01,USD,12/08/2026,N,US
O02111,Globex,"2,156.73",EUR,13/09/2026,Y,US
O02112,INITECH,"2,331.77",USD,20/02/2026,N,EU
O02113,HOOLI,"2,533.40",EUR,26/01/2026,N,EU
O02114,Umbrella,"2,953.50",EUR,12/08/2026,Y,EU
O02115,GLOBEX,"4,597.58",USD,23/09/2026,Y,EU
O02116,INITECH,"1,400.83",EUR,14/04/2026,Y,US
O02117,Globex,"4,033.12",USD,28/04/2026,Y,EU
O02118,Initech,537.45,USD,12/02/2026,Y,EU
O02119,UMBRELLA,"1,613.46",CHF,26/08/2026,N,US
O02120,ACME,282.86,USD,27/05/2026,N,US
O02121,GLOBEX,"3,196.84",EUR,25/02/2026,Y,US
O02122,GLOBEX,"1,330.63",CHF,20/09/2026,Y,US
O02123,ACME,"3,291.97",EUR,25/09/2026,N,US
O02124,Umbrella,"3,844.10",CHF,15/03/2026,Y,US
O02125,HOOLI,"4,470.89",CHF,19/01/2026,Y,US
O02126,ACME,209.36,EUR,27/02/2026,N,US
O02127,ACME,"1,060.97",USD,21/04/2026,N,EU
O02128,Globex,421.70,CHF,24/04/2026,N,US
O02129,INITECH,"4,289.79",EUR,21/07/2026,Y,US
O02130,HOOLI,"2,085.76",EUR,28/07/2026,Y,EU
O02131,HOOLI,"2,089.32",USD,11/08/2026,Y,EU
O02132,Hooli,"4,945.59",USD,10/07/2026,Y,EU
O02133,Hooli,"3,633.70",CHF,10/09/2026,Y,EU
O02134,Globex,"3,777.81",USD,19/04/2026,N,EU
O02135,Umbrella,"2,517.97",USD,15/04/2026,N,EU
O02136,Hooli,"4,601.03",USD,20/03/2026,Y,US
O02137,ACME,"4,200.21",CHF,16/09/2026,N,US
O02138,Initech,"4,731.05",EUR,19/06/2026,Y,EU
O02139,Globex,"3,568.26",EUR,22/08/2026,Y,EU
O02140,Initech,"3,812.61",USD,28/03/2026,N,EU
O02141,Globex,"3,782.02",EUR,18/04/2026,N,US
O02142,HOOLI,"3,349.87",EUR,28/04/2026,N,US
O02143,ACME,"2,580.60",USD,16/07/2026,Y,EU
O02144,ACME,"1,752.27",EUR,11/07/2026,Y,US
O02145,INITECH,251.38,EUR,27/03/2026,N,EU
O02146,Globex,"4,931.07",USD,15/06/2026,N,US
O02147,HOOLI,"1,824.18",CHF,15/09/2026,N,EU
O02148,ACME,"1,149.39",CHF,20/01/2026,N,US
O02149,Hooli,"4,932.44",CHF,19/06/2026,N,EU
O02150,ACME,"2,072.44",USD,16/07/2026,N,US
O02151,ACME,"3,207.85",EUR,27/01/2026,Y,US
O02152,INITECH,"4,453.64",CHF,10/01/2026,Y,EU
O02153,Umbrella,"3,963.30",EUR,12/04/2026,Y,US
O02154,HOOLI,"4,261.67",CHF,11/08/2026,Y,EU
O02155,Globex,"4,937.70",USD,20/03/2026,Y,EU
O02156,Initech,"3,750.88",EUR,10/05/2026,Y,EU
O02157,Initech,"3,916.50",CHF,14/02/2026,Y,EU
O02158,GLOBEX,"2,885.20",CHF,17/02/2026,N,US
O02159,ACME,"3,638.26",CHF,20/05/2026,Y,US
O02160,Umbrella,"2,215.75",CHF,17/01/2026,N,US
O02161,ACME,"3,916.05",EUR,13/02/2026,Y,US
O02162,Initech,"4,192.17",CHF,15/09/2026,N,EU
O02163,GLOBEX,"3,020.36",CHF,27/02/2026,N,EU
O02164,Hooli,"1,468.53",CHF,19/07/2026,N,EU
O02165,Initech,968.54,CHF,16/01/2026,N,EU
O02166,ACME,"1,385.96",EUR,25/01/2026,Y,EU
O02167,Hooli,"4,040.27",CHF,11/02/2026,Y,EU
O02168,ACME,"4,288.66",USD,12/06/2026,Y,EU
O02169,HOOLI,460.96,EUR,19/03/2026,Y,EU
O02170,GLOBEX,"4,532.97",EUR,17/03/2026,N,EU
O02171,Initech,252.04,USD,24/09/2026,N,EU
O02172,ACME,"3,477.00",EUR,27/03/2026,N,EU
O02173,ACME,"4,642.18",CHF,19/05/2026,N,US
O02174,Hooli,"2,257.14",USD,26/09/2026,Y,EU
O02175,Hooli,"1,772.52",EUR,15/08/2026,Y,US
O02176,ACME,"3,500.16",USD,19/09/2026,N,US
O02177,Umbrella,"4,758.81",EUR,13/04/2026,N,EU
O02178,Hooli,"2,035.12",CHF,25/01/2026,N,US
O02179,Hooli,"4,132.07",USD,19/04/2026,N,EU
O02180,ACME,"1,536.61",USD,21/04/2026,Y,EU
O02181,Initech,623.34,EUR,10/02/2026,Y,EU
O02182,Globex,"2,512.28",USD,24/03/2026,Y,EU
O02183,Globex,"4,231.81",EUR,18/05/2026,Y,EU
O02184,UMBRELLA,"4,232.70",CHF,17/05/2026,Y,EU
O02185,Initech,"1,635.58",CHF,22/02/2026,N,US
O02186,ACME,522.77,CHF,25/03/2026,Y,US
O02187,ACME,"1,821.19",USD,16/04/2026,Y,US
O02188,INITECH,"1,371.85",USD,18/09/2026,N,US
O02189,HOOLI,"2,862.09",CHF,24/04/2026,Y,EU
O02190,Globex,"2,581.59",USD,21/08/2026,Y,EU
O02191,Hooli,622.16,CHF,27/01/2026,Y,US
O02192,GLOBEX,630.97,CHF,23/08/2026,N,US
O02193,Globex,"1,890.96",CHF,24/07/2026,Y,EU
O02194,ACME,"3,565.87",EUR,10/05/2026,Y,EU
O02195,Umbrella,"1,524.28",USD,23/07/2026,Y,EU
O02196,Globex,17.60,CHF,26/07/2026,N,US
O02197,Initech,682.16,CHF,12/09/2026,N,US
O02198,Globex,"3,706.08",EUR,19/06/2026,N,EU
O02199,Initech,"4,171.14",EUR,17/07/2026,N,EU
O02200,Globex,722.83,EUR,18/03/2026,N,EU
O02201,Umbrella,"2,094.07",USD,11/08/2026,N,EU
O02202,INITECH,"2,545.68",EUR,25/08/2026,N,EU
O02203,Umbrella,"2,474.60",EUR,28/01/2026,N,US
O02204,INITECH,"1,417.64",USD,18/09/2026,N,EU
O02205,Globex,"3,036.91",EUR,26/01/2026,Y,US
O02206,Umbrella,"4,156.88",USD,21/07/2026,N,US
O02207,UMBRELLA,"2,274.79",USD,14/02/2026,Y,EU
O02208,ACME,"2,648.66",GBP,13/07/2026,N,US
O02209,ACME,"4,107.29",CHF,27/06/2026,Y,EU
O02210,Initech,"3,459.97",USD,13/01/2026,Y,EU
O02211,Hooli,"3,314.29",USD,15/04/2026,N,US
O02212,Initech,"4,649.83",EUR,27/04/2026,Y,EU
O02213,Globex,"4,821.46",CHF,16/09/2026,Y,US
O02214,HOOLI,723.83,EUR,17/04/2026,N,EU
O02215,ACME,"1,196.54",CHF,17/03/2026,N,EU
O02216,Initech,"2,159.51",EUR,21/03/2026,Y,EU
O02217,INITECH,461.37,EUR,18/04/2026,Y,US
O02218,INITECH,"2,402.89",CHF,22/05/2026,N,EU
O02219,Hooli,"1,611.63",EUR,15/06/2026,Y,US
O02220,Globex,"2,616.45",USD,22/06/2026,Y,US
O02221,Hooli,836.86,EUR,25/09/2026,N,US
O02222,HOOLI,"3,902.84",USD,16/06/2026,N,EU
O02223,ACME,808.56,USD,19/06/2026,N,EU
O02224,ACME,"1,000.79",CHF,25/05/2026,Y,EU
O02225,ACME,"4,223.34",EUR,17/03/2026,Y,EU
O02226,Globex,179.28,USD,23/05/2026,Y,EU
O02227,Umbrella,"4,316.55",CHF,17/05/2026,Y,US
O02228,UMBRELLA,117.74,GBP,14/09/2026,Y,US
O02229,UMBRELLA,"1,379.05",EUR,17/05/2026,N,EU
O02230,Umbrella,"2,206.29",EUR,27/08/2026,N,EU
O02231,Globex,"3,720.81",CHF,24/03/2026,Y,EU
O02232,Hooli,"1,098.91",EUR,21/06/2026,N,US
O02233,Umbrella,"3,595.91",USD,24/08/2026,N,US
O02234,Initech,"1,843.40",CHF,17/09/2026,N,US
O02235,Umbrella,"1,889.22",EUR,27/05/2026,Y,US
O02236,INITECH,551.24,EUR,21/05/2026,Y,US
O02237,ACME,"1,895.93",USD,23/02/2026,N,EU
O02238,Initech,"4,447.83",GBP,22/04/2026,N,EU
O02239,Hooli,"2,752.35",EUR,18/05/2026,Y,EU
O02240,UMBRELLA,"4,588.28",EUR,19/05/2026,Y,EU
O02241,Globex,954.24,USD,28/08/2026,Y,US
