order_id,customer,amount,ccy,trade_date,active
O02142,Hooli,3349.87,EUR,2026-04-28,False
O02143,ACME,2580.6,USD,2026-07-16,True
O02144,ACME,1752.27,EUR,2026-07-11,True
O02145,Initech,251.38,EUR,2026-03-27,False
O02146,Globex,4931.07,USD,2026-06-15,False
O02147,Hooli,1824.18,CHF,2026-09-15,False
O02148,ACME,1149.39,CHF,2026-01-20,False
O02149,Hooli,4932.44,CHF,2026-06-19,False
O02150,ACME,2072.44,USD,2026-07-16,False
O02151,ACME,3207.85,EUR,2026-01-27,True
O02152,Initech,4453.64,CHF,2026-01-10,True
O02153,Umbrella,3963.3,EUR,2026-04-12,True
O02154,Hooli,4261.67,CHF,2026-08-11,True
O02155,Globex,4937.7,USD,2026-03-20,True
O02156,Initech,3750.88,EUR,2026-05-10,True
O02157,Initech,3916.5,CHF,2026-02-14,True
O02158,Globex,2885.2,CHF,2026-02-17,False
O02159,ACME,3642.98,CHF,2026-05-20,True
O02160,Umbrella,2215.75,CHF,2026-01-17,False
O02161,ACME,3916.05,EUR,2026-02-13,True
O02162,Initech,4192.17,CHF,2026-09-15,False
O02163,Globex,3020.36,CHF,2026-02-27,False
O02164,Hooli,1468.53,CHF,2026-07-19,False
O02165,Initech,968.54,CHF,2026-01-16,False
O02166,ACME,1385.96,EUR,2026-01-25,True
O02167,Hooli,4038.07,CHF,2026-02-11,True
O02168,ACME,4288.66,USD,2026-06-12,True
O02169,Hooli,460.96,EUR,2026-03-19,True
O02170,Globex,4528.79,EUR,2026-03-17,False
O02171,Initech,252.04,USD,2026-09-24,False
O02172,ACME,3477.0,EUR,2026-03-27,False
O02173,ACME,4642.18,CHF,2026-05-19,False
O02174,Hooli,2257.14,USD,2026-09-26,True
O02175,Hooli,1772.52,EUR,2026-08-15,True
O02176,ACME,3500.16,USD,2026-09-19,False
O02177,Umbrella,4761.35,EUR,2026-04-13,False
O02178,Hooli,2035.12,CHF,2026-01-25,False
O02179,Hooli,4132.07,USD,2026-04-19,False
O02180,ACME,1536.61,USD,2026-04-21,True
O02181,Initech,623.34,EUR,2026-02-10,True
O02182,Globex,2512.28,USD,2026-03-24,True
O02183,Globex,4231.81,EUR,2026-05-18,True
O02184,Umbrella,4232.7,CHF,2026-05-17,True
O02185,Initech,1635.58,CHF,2026-02-22,False
O02186,ACME,522.77,CHF,2026-03-25,True
O02187,ACME,1821.19,USD,2026-04-16,True
O02188,Initech,1371.85,USD,2026-09-18,False
O02189,Hooli,2862.09,CHF,2026-04-24,True
O02190,Globex,2581.59,USD,2026-08-21,True
O02191,Hooli,622.16,CHF,2026-01-27,True
O02192,Globex,630.97,CHF,2026-08-23,False
O02193,Globex,1890.96,CHF,2026-07-24,True
O02194,ACME,3565.87,EUR,2026-05-10,True
O02195,Umbrella,1525.21,USD,2026-07-23,True
O02196,Globex,21.62,CHF,2026-07-26,False
O02197,Initech,682.16,CHF,2026-09-12,False
O02198,Globex,3706.08,EUR,2026-06-19,False
O02199,Initech,4171.14,EUR,2026-07-17,False
O02200,Globex,722.83,EUR,2026-03-18,False
O02201,Umbrella,2094.07,USD,2026-08-11,False
O02202,Initech,2545.68,EUR,2026-08-25,False
O02203,Umbrella,2474.6,EUR,2026-01-28,False
O02204,Initech,1417.64,USD,2026-09-18,False
O02205,Globex,3036.91,EUR,2026-01-26,True
O02206,Umbrella,4156.88,USD,2026-07-21,False
O02207,Umbrella,2274.79,USD,2026-02-14,True
O02208,ACME,2648.66,CHF,2026-07-13,False
O02209,ACME,4107.29,CHF,2026-06-27,True
O02210,Initech,3459.97,USD,2026-01-13,True
O02211,Hooli,3314.29,USD,2026-04-15,False
O02212,Initech,4649.83,EUR,2026-04-27,True
O02213,Globex,4821.46,CHF,2026-09-16,True
O02214,Hooli,723.83,EUR,2026-04-17,False
O02215,ACME,1196.54,CHF,2026-03-17,False
O02216,Initech,2159.51,EUR,2026-03-21,True
O02217,Initech,461.37,EUR,2026-04-18,True
O02218,Initech,2402.89,CHF,2026-05-22,False
O02219,Hooli,1611.63,EUR,2026-06-15,True
O02220,Globex,2616.45,USD,2026-06-22,True
O02221,Hooli,836.86,EUR,2026-09-25,False
O02222,Hooli,3902.84,USD,2026-06-16,False
O02223,ACME,808.56,USD,2026-06-19,False
O02224,ACME,1001.39,CHF,2026-05-25,True
O02225,ACME,4223.34,EUR,2026-03-17,True
O02226,Globex,179.28,USD,2026-05-23,True
O02227,Umbrella,4316.55,CHF,2026-05-17,True
O02228,Umbrella,117.74,CHF,2026-09-14,True
O02229,Umbrella,1376.34,EUR,2026-05-17,False
O02230,Umbrella,2206.29,EUR,2026-08-27,False
O02231,Globex,3720.81,CHF,2026-03-24,True
O02232,Hooli,1098.91,EUR,2026-06-21,False
O02233,Umbrella,3595.91,USD,2026-08-24,False
O02234,Initech,1843.4,CHF,2026-09-17,False
O02235,Umbrella,1889.22,EUR,2026-05-27,True
O02236,Initech,551.24,EUR,2026-05-21,True
O02237,ACME,1895.93,USD,2026-02-23,False
O02238,Initech,4447.83,USD,2026-04-22,False
O02239,Hooli,2750.09,EUR,2026-05-18,True
O02240,Umbrella,4588.28,EUR,2026-05-19,True
O02241,Globex,954.24,USD,2026-08-28,True
O02242,Umbrella,4201.26,USD,2026-01-28,True
O02243,Initech,3374.02,CHF,2026-07-20,False
O02244,ACME,3809.88,EUR,2026-05-19,True
O02245,ACME,3511.36,CHF,2026-01-15,False
O02246,Hooli,3260.88,CHF,2026-05-19,False
O02247,Umbrella,3726.22,CHF,2026-09-27,True
O02248,Hooli,4783.68,USD,2026-04-13,True
O02249,ACME,2719.09,EUR,2026-05-19,True
O02250,Initech,3721.92,EUR,2026-02-21,True
O02251,ACME,2617.92,USD,2026-02-20,False
O02252,Globex,4708.92,USD,2026-08-21,True
O02253,Initech,1438.6,EUR,2026-08-10,True
O02254,Umbrella,981.46,EUR,2026-03-12,True
O02255,ACME,2779.52,EUR,2026-09-11,False
O02256,Globex,900.97,EUR,2026-03-25,True
O02257,Hooli,943.71,CHF,2026-08-15,False
O02258,Hooli,758.31,EUR,2026-03-25,False
O02259,Hooli,1484.82,CHF,2026-01-19,False
O02260,ACME,2302.02,EUR,2026-03-20,False
O02261,Hooli,2777.18,CHF,2026-06-12,True
O02262,Initech,3533.52,EUR,2026-06-15,True
O02263,ACME,2509.17,EUR,2026-06-26,True
O02264,ACME,2888.73,EUR,2026-04-19,True
O02265,ACME,2947.64,USD,2026-06-27,True
O02266,Initech,969.57,CHF,2026-03-26,True
O02267,ACME,4041.62,EUR,2026-02-17,False
O02268,Initech,2082.36,CHF,2026-04-23,True
O02269,Hooli,1268.93,USD,2026-05-17,True
O02270,Umbrella,1286.24,CHF,2026-05-12,False
O02271,ACME,2060.71,EUR,2026-04-27,False
O02272,Umbrella,2680.2,USD,2026-07-19,False
O02273,ACME,2157.37,USD,2026-05-24,False
O02274,Globex,3033.37,EUR,2026-08-25,True
O02275,Hooli,2309.32,USD,2026-01-16,True
O02276,Globex,2504.33,USD,2026-05-11,True
O02277,Initech,467.56,EUR,2026-03-14,True
O02278,Globex,2663.38,CHF,2026-02-10,False
O02279,Initech,3189.14,USD,2026-04-17,False
O02280,Initech,2439.27,EUR,2026-04-21,True
O02281,Umbrella,246.3,CHF,2026-01-12,True
O02282,Umbrella,2139.63,EUR,2026-09-19,False
O02283,Umbrella,2321.55,EUR,2026-07-28,False
O02284,Hooli,4762.41,EUR,2026-03-16,False
O02285,ACME,4238.8,EUR,2026-06-28,False
O02286,Hooli,1234.52,USD,2026-08-20,False
O02287,Initech,1755.94,USD,2026-03-19,False
O02288,Hooli,4810.38,EUR,2026-04-10,False
O02289,Umbrella,1801.07,EUR,2026-02-23,True
O02290,Hooli,4332.21,USD,2026-07-10,False
O02291,Hooli,777.49,USD,2026-06-11,True
O02292,Globex,1127.98,CHF,2026-07-20,True
O02293,ACME,1039.27,CHF,2026-06-18,True
O02294,Initech,634.47,USD,2026-07-22,False
O02295,Globex,4727.31,CHF,2026-05-16,False
O02296,ACME,3779.06,USD,2026-06-19,True
O02297,Umbrella,2981.54,CHF,2026-08-22,True
O02298,Globex,4682.61,EUR,2026-03-20,False
O02299,Initech,3868.09,USD,2026-09-12,True
O02300,Umbrella,4711.9,EUR,2026-05-15,True
O02301,Hooli,2795.01,CHF,2026-05-15,True
O02302,Umbrella,367.85,CHF,2026-07-28,True
O02303,ACME,1923.2,CHF,2026-04-14,False
O02304,Hooli,1009.85,EUR,2026-08-27,False
O02305,ACME,4971.55,CHF,2026-06-13,True
O02306,Globex,2375.93,CHF,2026-06-28,True
O02307,ACME,4537.68,USD,2026-06-27,False
O02308,Globex,2629.32,EUR,2026-07-22,False
O02309,Globex,2617.08,USD,2026-08-18,True
O02310,ACME,4017.35,EUR,2026-05-24,False
O02311,ACME,3521.05,USD,2026-08-20,False
O02312,ACME,2986.3,EUR,2026-06-22,True
O02313,ACME,1032.49,CHF,2026-06-14,False
O02314,ACME,3158.3,USD,2026-05-27,False
O02315,ACME,1731.18,CHF,2026-03-17,True
O02316,Hooli,3257.12,USD,2026-02-27,False
O02317,Globex,2702.99,EUR,2026-08-20,False
O02318,Globex,3368.29,USD,2026-06-19,True
O02319,ACME,1557.08,EUR,2026-09-25,True
O02320,Hooli,1426.59,EUR,2026-08-12,False
O02321,Initech,4151.5,EUR,2026-09-17,True
O02322,ACME,2421.38,EUR,2026-09-17,True
O02323,Globex,4501.08,EUR,2026-07-26,False
O02324,Initech,2492.95,USD,2026-08-15,True
O02325,Umbrella,2711.59,CHF,2026-04-16,False
O02326,Hooli,820.73,USD,2026-06-10,True
O02327,Hooli,2511.43,EUR,2026-01-16,True
O02328,Globex,1418.66,CHF,2026-06-12,True
O02329,ACME,79.16,USD,2026-02-21,False
O02330,Umbrella,1637.24,EUR,2026-01-27,False
O02331,Hooli,387.03,CHF,2026-07-14,False
O02332,Umbrella,3724.95,EUR,2026-09-24,False
O02333,ACME,3506.17,USD,2026-03-26,True
O02334,ACME,87.06,EUR,2026-02-26,True
O02335,Globex,4249.29,USD,2026-09-27,True
O02336,Initech,4566.93,EUR,2026-09-18,True
O02337,Umbrella,3276.38,USD,2026-02-25,False
O02338,Hooli,2839.78,EUR,2026-08-24,True
O02339,Globex,1627.37,USD,2026-01-24,False
O02340,ACME,1500.6,CHF,2026-05-26,True
O02341,Globex,2943.31,USD,2026-01-20,False
O02342,Hooli,778.51,CHF,2026-05-12,False
O02343,Hooli,4143.37,USD,2026-07-12,False
O02344,Umbrella,613.54,CHF,2026-06-15,False
O02345,Initech,659.74,EUR,2026-08-24,False
O02346,Initech,1460.43,CHF,2026-04-16,True
O02347,Initech,2661.71,CHF,2026-09-22,True
O02348,Initech,3148.74,EUR,2026-04-17,False
O02349,ACME,3973.93,EUR,2026-09-18,False
O02350,ACME,2272.94,CHF,2026-05-27,True
O02351,ACME,2070.52,USD,2026-04-17,True
O02352,Umbrella,2650.27,USD,2026-08-21,True
O02353,Initech,1268.03,EUR,2026-07-15,False
O02354,Globex,553.17,EUR,2026-05-13,False
O02355,Hooli,930.52,USD,2026-08-23,False
O02356,ACME,3894.83,CHF,2026-04-27,True
O02357,Globex,4415.78,USD,2026-03-28,True
O02358,Initech,1602.61,CHF,2026-04-13,True
O02359,Initech,236.32,CHF,2026-01-17,True
O02360,Initech,3470.14,EUR,2026-08-11,True
O02361,Globex,1567.43,EUR,2026-03-14,True
O02362,Hooli,669.04,USD,2026-09-21,False
O02363,Hooli,3767.3,EUR,2026-08-12,True
O02364,Initech,2298.44,CHF,2026-03-24,False
O02365,Umbrella,3561.13,USD,2026-04-28,False
O02366,Initech,1702.46,USD,2026-01-12,True
O02367,Umbrella,1340.6,EUR,2026-01-28,True
O02368,Globex,1608.5,EUR,2026-03-10,False
O02369,ACME,1007.99,EUR,2026-03-13,True
O02370,Initech,3362.81,USD,2026-09-11,False
O02371,ACME,4747.05,EUR,2026-03-12,True
O02372,Hooli,4591.14,EUR,2026-06-20,False
O02373,Hooli,2350.27,CHF,2026-07-24,False
O02374,Initech,2083.24,USD,2026-04-25,True
O02375,Hooli,4576.04,USD,2026-05-26,True
O02376,Umbrella,2416.22,USD,2026-07-27,False
O02377,Umbrella,1568.99,CHF,2026-01-11,True
O02378,Hooli,3761.44,EUR,2026-03-28,True
O02379,ACME,4493.28,EUR,2026-04-27,False
O02380,Umbrella,196.75,EUR,2026-02-18,True
O02381,Initech,2497.78,USD,2026-01-23,False
O02382,Hooli,1690.92,USD,2026-02-10,True
O02383,Hooli,1017.76,CHF,2026-03-16,True
O02384,Umbrella,272.79,CHF,2026-03-28,False
O02385,Initech,326.21,CHF,2026-06-20,False
O02386,Hooli,886.62,CHF,2026-02-22,True
O02387,ACME,4342.84,USD,2026-01-19,False
O02388,ACME,3977.57,USD,2026-04-26,False
O02389,Globex,4242.67,EUR,2026-07-15,False
O02390,Umbrella,2534.95,EUR,2026-03-11,True
O02391,Globex,2381.5,EUR,2026-02-27,False
O02392,Globex,278.33,EUR,2026-03-15,False
O02393,Umbrella,745.62,USD,2026-01-21,True
O02394,Umbrella,4966.97,CHF,2026-05-24,False
O02395,ACME,4986.16,CHF,2026-08-16,False
O02396,Umbrella,2805.36,USD,2026-03-13,True
O02397,ACME,4151.89,CHF,2026-02-27,True
O02398,ACME,516.43,EUR,2026-06-21,False
O02399,Initech,1250.4,EUR,2026-08-17,True
O02400,Umbrella,3882.68,CHF,2026-03-26,False
O02401,Hooli,1781.26,USD,2026-09-26,True
O02402,Globex,4790.22,USD,2026-02-17,False
O02403,Hooli,2576.22,EUR,2026-07-17,False
O02404,Umbrella,763.37,USD,2026-07-16,False
O02405,Globex,3566.82,CHF,2026-06-10,False
O02406,Initech,3241.44,USD,2026-02-11,False
O02407,Hooli,996.1,USD,2026-08-18,False
O02408,ACME,4759.66,EUR,2026-06-26,False
O02409,Umbrella,3231.29,CHF,2026-04-13,True
O02410,Initech,285.28,CHF,2026-03-26,True
O02411,Hooli,1575.49,USD,2026-06-23,False
O02412,Globex,410.98,CHF,2026-07-17,True
O02413,Hooli,4244.1,EUR,2026-09-19,True
O02414,Hooli,1290.22,CHF,2026-05-24,True
O02415,Globex,2011.98,CHF,2026-08-18,True
O02416,Initech,3385.95,USD,2026-01-22,False
O02417,Hooli,1382.11,EUR,2026-01-19,False
O02418,Umbrella,116.51,CHF,2026-09-19,True
O02419,Initech,632.36,CHF,2026-08-19,False
O02420,Umbrella,3836.39,CHF,2026-05-28,True
O02421,Hooli,3133.28,USD,2026-02-13,False
O02422,Globex,540.43,USD,2026-07-25,True
O02423,ACME,3746.35,EUR,2026-04-17,True
O02424,Initech,820.09,CHF,2026-03-17,False
O02425,ACME,3687.12,EUR,2026-09-11,False
O02426,Umbrella,3823.26,USD,2026-09-20,True
O02427,ACME,1172.89,CHF,2026-09-13,False
O02428,Globex,3763.02,USD,2026-09-21,True
O02429,Initech,176.5,CHF,2026-04-15,True
O02430,Globex,4564.54,EUR,2026-02-11,True
O02431,Hooli,3394.02,EUR,2026-02-14,True
O02432,ACME,2988.09,CHF,2026-01-10,False
O02433,Globex,403.09,USD,2026-01-20,True
O02434,Globex,4079.08,EUR,2026-01-21,True
O02435,ACME,655.4,EUR,2026-09-18,False
O02436,Globex,3307.27,CHF,2026-02-23,False
O02437,Umbrella,4101.75,EUR,2026-05-27,False
O02438,Globex,117.4,CHF,2026-08-22,True
O02439,ACME,3497.04,USD,2026-08-25,True
O02440,Globex,3536.42,CHF,2026-01-14,True
O02441,Hooli,359.49,USD,2026-05-13,True
O02442,Globex,2568.44,EUR,2026-07-26,True
O02443,Hooli,2959.55,USD,2026-04-14,True
O02444,Umbrella,57.12,CHF,2026-07-28,False
O02445,Hooli,4684.84,EUR,2026-01-28,False
O02446,Umbrella,2871.81,CHF,2026-08-21,True
O02447,Globex,2458.07,EUR,2026-04-16,False
O02448,Globex,3191.8,USD,2026-03-15,False
O02449,Hooli,1528.56,EUR,2026-06-20,True
O02450,Umbrella,3089.96,CHF,2026-07-11,False
O02451,Globex,2926.39,USD,2026-01-19,True
O02452,Globex,3138.69,CHF,2026-08-20,False
O02453,ACME,2952.88,EUR,2026-07-20,False
O02454,Hooli,2168.54,USD,2026-04-24,False
O02455,Umbrella,3589.31,USD,2026-03-17,True
O02456,Initech,3615.28,USD,2026-09-22,False
O02457,Initech,4337.67,EUR,2026-03-22,True
O02458,ACME,2333.82,USD,2026-08-18,False
O02459,Umbrella,1020.3,EUR,2026-03-28,False
O02460,Hooli,1831.29,EUR,2026-01-13,False
O02461,ACME,2382.43,USD,2026-05-27,True
O02462,Hooli,1133.88,CHF,2026-09-23,True
O02463,Globex,2521.97,EUR,2026-05-15,False
O02464,Initech,3950.99,USD,2026-03-16,False
O02465,Initech,3105.98,EUR,2026-05-25,True
O02466,Hooli,1459.21,CHF,2026-03-20,False
O02467,Initech,1197.76,CHF,2026-01-18,False
O02468,Hooli,3605.64,CHF,2026-01-26,True
O02469,Umbrella,134.47,USD,2026-08-27,True
O02470,Umbrella,1828.9,EUR,2026-07-16,False
O02471,Initech,4209.38,EUR,2026-08-13,True
O02472,Umbrella,1502.06,CHF,2026-03-16,True
O02473,Hooli,1772.64,USD,2026-03-13,False
O02474,Globex,182.46,EUR,2026-05-15,True
O02475,ACME,4934.56,CHF,2026-03-10,True
O02476,ACME,370.34,EUR,2026-04-19,True
O02477,Umbrella,4496.9,EUR,2026-06-12,True
O02478,Globex,1570.84,USD,2026-04-19,True
O02479,Initech,3177.65,EUR,2026-02-23,False
O02480,Hooli,73.51,CHF,2026-03-24,False
O02481,ACME,2930.73,CHF,2026-01-17,False
O02482,Umbrella,3519.7,CHF,2026-01-14,True
O02483,Initech,296.88,EUR,2026-09-23,False
O02484,Initech,1677.69,USD,2026-03-22,False
O02485,Hooli,2713.61,EUR,2026-01-24,False
O02486,Hooli,4690.0,USD,2026-01-10,False
O02487,Initech,1897.76,USD,2026-08-24,False
O02488,Initech,4431.49,CHF,2026-08-11,True
O02489,Globex,2159.29,EUR,2026-09-22,False
O02490,Initech,390.19,CHF,2026-09-12,True
O02491,Hooli,840.52,EUR,2026-04-20,True
O02492,Globex,806.65,USD,2026-04-26,False
O02493,ACME,1615.85,USD,2026-05-10,True
O02494,Initech,2383.66,USD,2026-04-23,True
O02495,Umbrella,4663.03,USD,2026-04-14,True
O02496,ACME,2271.39,EUR,2026-06-11,False
O02497,Umbrella,1216.32,CHF,2026-01-10,False
O02498,ACME,2439.01,EUR,2026-02-13,True
O02499,Hooli,2342.03,EUR,2026-05-10,False
O02500,Globex,3999.08,USD,2026-05-11,False
O02501,Globex,4341.5,CHF,2026-02-27,True
O02502,Globex,2384.21,CHF,2026-03-11,False
O02503,Initech,307.13,USD,2026-09-13,True
O02504,ACME,2012.15,EUR,2026-01-10,False
O02505,Initech,3291.09,CHF,2026-07-15,True
O02506,ACME,172.51,USD,2026-09-27,True
O02507,Globex,90.27,EUR,2026-08-25,True
O02508,Initech,2051.7,USD,2026-06-12,False
O02509,Hooli,3854.48,CHF,2026-06-16,True
O02510,Umbrella,3942.42,CHF,2026-07-26,True
O02511,Initech,4127.72,CHF,2026-09-15,True
O02512,Umbrella,243.01,EUR,2026-01-24,False
O02513,Hooli,4158.6,USD,2026-06-26,True
O02514,Umbrella,4255.41,EUR,2026-08-17,True
O02515,Globex,2644.58,CHF,2026-08-13,True
O02516,Initech,4243.25,USD,2026-01-23,False
O02517,Umbrella,1542.84,CHF,2026-04-25,True
O02518,Initech,1635.33,EUR,2026-08-16,False
O02519,Initech,84.54,CHF,2026-01-16,False
O02520,Initech,1163.62,CHF,2026-05-24,False
O02521,Globex,1303.27,USD,2026-06-11,True
O02522,Umbrella,1609.68,USD,2026-04-25,False
O02523,Initech,3023.23,CHF,2026-01-12,True
O02524,Hooli,1210.88,EUR,2026-06-13,False
O02525,Globex,2909.25,EUR,2026-08-26,False
O02526,Hooli,4743.64,USD,2026-09-24,False
O02527,Umbrella,3561.2,USD,2026-03-28,False
O02528,Initech,4015.7,EUR,2026-04-15,True
O02529,Globex,358.76,CHF,2026-09-26,False
O02530,Umbrella,365.53,EUR,2026-03-21,False
O02531,Globex,3149.35,CHF,2026-05-17,False
O02532,Hooli,4571.15,USD,2026-07-24,True
O02533,Umbrella,785.99,USD,2026-01-21,True
O02534,Globex,975.3,USD,2026-09-12,True
O02535,Umbrella,437.07,EUR,2026-08-14,False
O02536,Initech,4989.8,USD,2026-01-19,True
O02537,Umbrella,4480.34,EUR,2026-09-23,False
O02538,Umbrella,1856.27,EUR,2026-01-19,False
O02539,ACME,3836.18,USD,2026-05-25,True
O02540,ACME,789.54,EUR,2026-05-27,False
O02541,Hooli,3557.54,USD,2026-05-12,False
O02542,Globex,3084.74,CHF,2026-08-22,False
O02543,ACME,2209.87,CHF,2026-03-19,False
O02544,Hooli,763.36,USD,2026-09-16,True
O02545,Hooli,3982.68,EUR,2026-03-21,True
O02546,Initech,3812.51,EUR,2026-05-18,True
O02547,Globex,3734.05,EUR,2026-07-10,False
O02548,Globex,1701.33,USD,2026-09-14,True
O02549,Umbrella,3056.24,EUR,2026-03-26,True
O02550,Hooli,4685.03,EUR,2026-02-12,True
O02551,Umbrella,1844.86,USD,2026-03-10,True
O02552,Umbrella,1434.96,USD,2026-03-14,False
O02553,Initech,1573.05,USD,2026-03-28,False
O02554,Umbrella,4646.3,EUR,2026-06-20,False
O02555,ACME,313.86,EUR,2026-01-17,True
O02556,Initech,2642.08,EUR,2026-05-11,True
O02557,ACME,736.47,CHF,2026-04-15,True
O02558,Initech,1114.69,USD,2026-08-11,True
O02559,Umbrella,4466.78,CHF,2026-04-21,False
O02560,Initech,712.23,USD,2026-09-12,True
O02561,ACME,3945.06,CHF,2026-07-23,True
O02562,Initech,4744.88,USD,2026-08-27,False
O02563,Hooli,931.02,CHF,2026-06-19,False
O02564,Globex,4550.98,CHF,2026-03-19,True
O02565,Globex,425.85,EUR,2026-01-18,False
O02566,Initech,1852.76,EUR,2026-01-14,False
O02567,Initech,1490.74,USD,2026-04-27,False
O02568,Globex,4233.26,CHF,2026-04-25,False
O02569,Globex,348.05,USD,2026-08-22,True
O02570,ACME,4205.14,EUR,2026-01-15,False
O02571,Umbrella,2030.57,CHF,2026-04-28,False
O02572,ACME,4400.77,USD,2026-05-22,True
O02573,Hooli,939.89,EUR,2026-04-11,True
O02574,ACME,3473.9,CHF,2026-06-16,True
O02575,Initech,3204.55,USD,2026-09-11,False
O02576,Globex,2171.13,CHF,2026-04-22,False
O02577,ACME,495.89,EUR,2026-09-19,True
O02578,Umbrella,2969.35,EUR,2026-06-23,True
O02579,ACME,2669.92,USD,2026-09-19,False
O02580,ACME,3668.51,USD,2026-05-23,True
O02581,Umbrella,3655.9,USD,2026-07-21,False
O02582,Initech,468.92,USD,2026-02-11,True
O02583,Hooli,285.36,EUR,2026-05-23,True
O02584,Umbrella,4682.62,EUR,2026-04-27,False
O02585,ACME,3059.16,CHF,2026-05-25,True
O02586,Globex,2002.29,USD,2026-07-23,False
O02587,Globex,2545.6,EUR,2026-04-19,False
O02588,Initech,875.96,EUR,2026-05-20,False
O02589,Umbrella,591.96,CHF,2026-05-18,True
O02590,ACME,4949.25,USD,2026-08-23,False
O02591,Initech,4900.71,USD,2026-04-12,True
O02592,Hooli,3885.93,USD,2026-06-11,False
O02593,Initech,97.27,USD,2026-03-21,False
O02594,Hooli,2620.42,USD,2026-03-22,True
O02595,ACME,266.43,CHF,2026-06-11,False
O02596,Globex,1975.23,CHF,2026-03-17,True
O02597,Globex,3509.36,CHF,2026-02-14,False
O02598,Umbrella,2737.89,CHF,2026-02-21,False
O02599,Initech,3617.86,USD,2026-02-26,True
O02600,ACME,3866.37,EUR,2026-01-14,False
O02601,Globex,188.15,EUR,2026-06-16,False
O02602,Initech,4248.3,EUR,2026-05-17,False
O02603,Initech,4662.28,EUR,2026-06-14,True
O02604,Umbrella,4074.04,EUR,2026-03-26,True
O02605,Globex,584.88,USD,2026-09-24,False
O02606,Umbrella,3357.46,EUR,2026-07-10,True
O02607,Globex,775.45,USD,2026-07-19,True
O02608,Umbrella,2311.54,CHF,2026-02-11,True
O02609,Hooli,3211.68,USD,2026-02-14,True
O02610,ACME,424.43,USD,2026-03-26,False
O02611,ACME,2218.47,EUR,2026-08-27,False
O02612,Umbrella,3893.18,USD,2026-09-16,False
O02613,Hooli,867.43,USD,2026-01-24,True
O02614,Umbrella,960.83,CHF,2026-08-13,True
O02615,Initech,378.81,CHF,2026-05-19,False
O02616,Hooli,630.81,EUR,2026-09-13,True
O02617,Umbrella,4289.31,EUR,2026-01-11,False
O02618,Umbrella,218.32,USD,2026-01-18,False
O02619,Umbrella,4879.15,USD,2026-05-13,False
O02620,Hooli,3972.5,USD,2026-01-10,False
O02621,Initech,3465.66,CHF,2026-08-23,False
O02622,ACME,3039.41,EUR,2026-02-17,True
O02623,ACME,1149.16,EUR,2026-02-11,False
O02624,Globex,3765.36,CHF,2026-07-25,False
O02625,Globex,2239.28,EUR,2026-07-19,True
O02626,Initech,1424.78,USD,2026-02-12,True
O02627,ACME,1791.09,USD,2026-04-24,False
O02628,Initech,2309.56,USD,2026-02-22,False
O02629,Globex,2437.6,CHF,2026-01-28,False
O02630,Globex,412.01,USD,2026-07-25,True
O02631,Globex,2953.77,USD,2026-02-21,False
O02632,Umbrella,3256.68,CHF,2026-09-20,True
O02633,Umbrella,4146.95,CHF,2026-07-13,False
O02634,Globex,2488.68,EUR,2026-05-19,True
O02635,ACME,2105.87,EUR,2026-03-15,True
O02636,ACME,4993.29,USD,2026-06-17,True
O02637,Hooli,4622.92,CHF,2026-07-14,True
O02638,Hooli,4334.72,EUR,2026-04-21,False
O02639,Umbrella,1074.42,EUR,2026-02-15,False
O02640,Umbrella,3642.88,EUR,2026-04-11,True
O02641,Initech,3965.25,EUR,2026-05-17,True
O02642,ACME,4348.35,CHF,2026-02-18,True
O02643,ACME,1123.94,CHF,2026-08-26,False
O02644,Hooli,1601.66,EUR,2026-06-18,True
O02645,Hooli,4945.75,EUR,2026-06-23,False
O02646,Globex,450.88,USD,2026-08-21,False
O02647,Initech,3884.56,EUR,2026-06-16,False
O02648,Globex,2267.68,USD,2026-07-12,True
O02649,Hooli,464.26,USD,2026-04-12,True
O02650,Umbrella,1853.64,EUR,2026-04-25,True
O02651,Initech,1105.35,USD,2026-01-16,False
O02652,ACME,1867.86,EUR,2026-02-10,False
O02653,Umbrella,3831.35,USD,2026-08-11,True
O02654,Initech,738.21,CHF,2026-05-17,False
O02655,Initech,3894.91,CHF,2026-07-20,False
O02656,Umbrella,781.51,EUR,2026-07-15,False
O02657,ACME,3439.92,EUR,2026-09-13,True
O02658,ACME,1672.11,CHF,2026-03-17,False
O02659,Hooli,4992.0,EUR,2026-08-28,False
O02660,Initech,3618.07,EUR,2026-08-27,True
O02661,Globex,1390.76,EUR,2026-07-23,False
O02662,Hooli,2993.95,CHF,2026-02-21,True
O02663,Initech,2014.33,CHF,2026-04-20,True
O02664,Umbrella,96.69,USD,2026-05-11,False
O02665,Umbrella,1454.39,USD,2026-02-16,False
O02666,Umbrella,2244.19,USD,2026-02-17,True
O02667,Umbrella,4679.51,EUR,2026-02-22,True
O02668,Umbrella,1263.85,EUR,2026-02-25,True
O02669,Umbrella,2014.93,USD,2026-01-12,False
O02670,Initech,2310.11,CHF,2026-03-18,False
O02671,Globex,1609.27,EUR,2026-01-25,True
O02672,Globex,1784.79,USD,2026-01-24,False
O02673,Hooli,2989.16,USD,2026-06-20,False
O02674,Hooli,2588.8,CHF,2026-02-20,False
O02675,Hooli,2653.52,CHF,2026-08-22,False
O02676,ACME,1017.1,CHF,2026-09-23,False
O02677,ACME,2491.66,EUR,2026-04-13,False
